user	instance_id	displayed_text	I carefully went over the examples and the instructions.:::Yes	how-causal-is-the-finding:::Causation	how-causal-is-the-finding:::Correlation	how-causal-is-the-finding:::No mention of a relation	how-causal-is-the-finding:::Explicitly states: no relation	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Correlation	span_annotation:::Causation	span_annotation:::Explicit mentions of no relation
6072e4e6236de7ca7d4bf06e	Biology_53_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Actually, while the differentiated cells die within two days after death, the MSCs reside in their hypoxic tissue niche in a state of quiescence or dormancy, and survive by adapting to a low rate of oxygen consumption with a slow Fig. EC-MSCs showed high expression for CD90 (96.3 %), moderate expression for CD105 (64.31 %), and low expression for CD73 (23.09 %) while were negative for the leukocyte common antigen CD45. Consistently, anoxia and a lack of nutrients participate in the positive selection of more robust and undifferentiated stem cells .""><b>Finding:</b></span> EC-MSCs showed high expression for CD90 (96.3 %), moderate expression for CD105 (64.31 %), and low expression for CD73 (23.09 %) while were negative for the leukocyte common antigen CD45."				1																					[]	[]	[]
6072e4e6236de7ca7d4bf06e	Biology_68_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The molecular features of this process are universal,"" said Naviaux, who also directs the Mitochondrial and Metabolic Disease Center at UC San Diego. A concussion sustained before an earlier concussion has completely resolved typically results in more severe symptoms and prolonged recovery, even if the second impact is less than the first. When the abnormal ATP signaling was silenced, the treated boys in the trial displayed dramatically improved communication and social behaviors.""><b>Finding:</b></span> A concussion sustained before an earlier concussion has completely resolved typically results in more severe symptoms and prolonged recovery, even if the second impact is less than the first."		3																							[]	[{'start': 866, 'end': 883, 'span': 'typically results', 'annotation': 'Causation'}]	[]
6072e4e6236de7ca7d4bf06e	Biology_85_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Establishment success was higher than average in Australasia and the Palearctic region (Fig. The negative relationship between diet breadth and establishment success suggests the existence of significant fitness trade-offs with diet breadth; these trade-offs appear to be widespread and generally involved in the evolution of dietary specialization in the hyper-diverse taxon of parasitic wasps. It might be that some of the generalist species included in our study actually are cryptic species complexes consisting of multiple species with narrower host ranges.""><b>Finding:</b></span> The negative relationship between diet breadth and establishment success suggests the existence of significant fitness trade-offs with diet breadth; these trade-offs appear to be widespread and generally involved in the evolution of dietary specialization in the hyper-diverse taxon of parasitic wasps."			2																						[{'start': 818, 'end': 827, 'span': 'suggests ', 'annotation': 'Correlation'}, {'start': 911, 'end': 923, 'span': 'appear to be', 'annotation': 'Correlation'}, {'start': 939, 'end': 957, 'span': 'generally involved', 'annotation': 'Correlation'}]	[]	[]
6072e4e6236de7ca7d4bf06e	Biology_242_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The resulting IkBa-AR2 mutants with hydrophobic AR 13 (I124I, I124L, I124F, and I124C) all bound RanGDP with high efficiency, whereas mutants with more hydrophilic residues at AR 13 , K or R, bound RanGDP with much lower efficiency ( Figure 3B ). Consistent with RanGDP-binding affinity, strong RanGDP-binding NPcIkBa-AR2s (WT, I124L and I124F) were mainly observed in the nucleus, whereas weaker mutants (NPc-IkBa-AR2[124R and 124K]) were predominantly cytoplasmic ( Figure 3B ). ANKRD49 is predominantly cytoplasmic with four ARs, and RanGDP binding is barely detectable.""><b>Finding:</b></span> Consistent with RanGDP-binding affinity, strong RanGDP-binding NPcIkBa-AR2s (WT, I124L and I124F) were mainly observed in the nucleus, whereas weaker mutants (NPc-IkBa-AR2[124R and 124K]) were predominantly cytoplasmic ( Figure 3B )."			2																						[]	[{'start': 797, 'end': 818, 'span': 'strong RanGDP-binding', 'annotation': 'Causation'}, {'start': 866, 'end': 889, 'span': 'observed in the nucleus', 'annotation': 'Causation'}, {'start': 899, 'end': 913, 'span': 'weaker mutants', 'annotation': 'Causation'}, {'start': 949, 'end': 974, 'span': 'predominantly cytoplasmic', 'annotation': 'Causation'}]	[]
5fba6c2d012e37a154345985	Biology_68_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: If healing is incomplete between injuries, more severe disease is produced. If a new head injury is sustained before complete healing of an earlier concussion, the clinical severity of the second injury is amplified, and recovery is prolonged. This occurs even when the energy of the second impact was less than the first.""><b>Finding:</b></span> If a new head injury is sustained before complete healing of an earlier concussion, the clinical severity of the second injury is amplified, and recovery is prolonged."		3																							[]	[{'start': 632, 'end': 645, 'span': 'is amplified,', 'annotation': 'Causation'}]	[]
5fba6c2d012e37a154345985	Experience.html	Experience												5					5					5		Im a research student, so this was fun to do	[]	[]	[]
5fba6c2d012e37a154345985	test_question_testing_No mention of a relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select No mention of a relation. Do not mark any words or phrases.				1																					[]	[]	[]
5fba6c2d012e37a154345985	test_question_testing_Correlation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Correlation. Do not mark any words or phrases.			2																						[]	[]	[]
5fba6c2d012e37a154345985	Biology_406_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In all cases, including taxonomy in models substantially improved model performance, highlighting the importance of species identity for this ecosystem function. Body nutrient content and trophic position explained little of the variation in EN, EP, or ENP, indicating limited applicability of basic predictors of EST. These results highlight the overriding importance of MTE for predicting nutrient flow through organisms, but emphasize that these relationships still fall short of explaining the unique effects certain species can have on ecological processes.""><b>Finding:</b></span> Body nutrient content and trophic position explained little of the variation in EN, EP, or ENP, indicating limited applicability of basic predictors of EST."			2																						[{'start': 811, 'end': 820, 'span': 'variation', 'annotation': 'Correlation'}]	[]	[]
5fba6c2d012e37a154345985	Biology_406_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In all cases, including taxonomy in models substantially improved model performance, highlighting the importance of species identity for this ecosystem function. Body nutrient content and trophic position explained little of the variation in E N , E P , or E NP , indicating limited applicability of basic predictors of EST. These results highlight the overriding importance of MTE for predicting nutrient flow through organisms, but emphasize that these relationships still fall short of explaining the unique effects certain species can have on ecological processes.""><b>Finding:</b></span> Body nutrient content and trophic position explained little of the variation in E N , E P , or E NP , indicating limited applicability of basic predictors of EST."			2																						[{'start': 818, 'end': 827, 'span': 'variation', 'annotation': 'Correlation'}]	[]	[]
5fba6c2d012e37a154345985	Causality Examples.html	Causality Examples	I carefully went over the examples and the instructions.:::Yes																								[]	[]	[]
5fba6c2d012e37a154345985	Biology_242_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Lu's team shows in the study that the import signal that flags proteins for the new pathway consists of two consecutive ARs that share one feature: each has a hydrophobic amino acid (one with chemical properties that repel water) that is located 13 amino acids into the repeat. This structural signature, they find, is bound by a small protein named RanGDP. In decoding this new nuclear import signal, Lu and her team also uncover a possible molecular mechanism underlying human familial melanomas, which are often linked to mutations in a protein known as p16.""><b>Finding:</b></span> This structural signature, they find, is bound by a small protein named RanGDP."				1																					[]	[]	[]
5fba6c2d012e37a154345985	Biology_tweet_222_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Older mum's have children with more (heteroplasmic) mtDNA mutations. 

""><b>Finding:</b></span> Older mum's have children with more (heteroplasmic) mtDNA mutations. 

"				1																					[]	[]	[]
5fba6c2d012e37a154345985	Biology_85_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Thus, these results support the hypothesis that specialists are generally more efficient at utilizing their hosts than generalists. This conclusion strongly suggests that trade-offs play a major role in the appearance of specialists during the evolutionary history of this mega-diverse group of parasitic wasps. However, Silvia Rossinelli and Sven Bacher also point out that specialization does not always bring advantages; in environments where their preferred host is not available, generalists will profit from being able to utilize a variety of alternative hosts.""><b>Finding:</b></span> This conclusion strongly suggests that trade-offs play a major role in the appearance of specialists during the evolutionary history of this mega-diverse group of parasitic wasps."			2																						[{'start': 765, 'end': 782, 'span': 'strongly suggests', 'annotation': 'Correlation'}]	[]	[]
